Code_form,Country_code,Country_code_desc,Project_code,Project_code_desc,District,Village,Village_Type,Household_code,Latitude,Longitude,Period,Marital_status,Year_formed,Hh_born,Hh_lived,Hh_ethnic,Hh_spouse,Hh_spouse_ethnic,Hh_cooking_tech,Hh_floor2,Hh_walls2,Hh_roof2,Hh_own_in,Hh_own_out,Hh_water,Hh_toilet,Hh_electric,Hh_cooking_fuel,Hh_clear,perwell_comp,income_suff,==...,hh_head_female,hh_head_age,hh_head_educ,hh_head_days_ill,hh_member,hh_children,hh_adult,hh_elderly,hh_dependency_ratio,hh_head_occup_agric,land_tot_used,land_tot_rent,land_tot_borrow,land_forest_used,land_forest_rent,land_forest_borrow,land_ag_used,land_ag_rent,land_ag_borrow,land_tot,land_forest_tot,land_ag_tot,forest_share,ag_share,tenure_security,owns_tv,owns_motorcycle,owns_cellphone,total_asset_value,income_forest,business_net_income,total_salary,agric_salary,income_other_tot,income_gov_trans,income_remittances,income_nonforest,hh_clearing_total,country_project,HH_adults,HH_adult_equivalents,HH_house_condition_index,hh_utility_index,year,int_nonREDD_ongoing_sum,int_nonREDD_ended_sum,int_avail_bin_CLE,int_avail_sum_CLE,int_avail_bin_EE,int_avail_sum_EE,int_avail_bin_FE,int_avail_sum_FE,int_avail_bin_NCLE,int_avail_sum_NCLE,int_avail_bin_RFAC,int_avail_sum_RFAC,int_avail_bin_TC,int_avail_sum_TC,int_avail_bin_OI,int_avail_sum_OI,int_invol_bin_CLE,int_invol_sum_CLE,int_invol_bin_EE,int_invol_sum_EE,int_invol_bin_FE,int_invol_sum_FE,int_invol_bin_NCLE,int_invol_sum_NCLE,int_invol_bin_RFAC,int_invol_sum_RFAC,int_invol_bin_TC,int_invol_sum_TC,int_invol_bin_OI,int_invol_sum_OI,int_chnge_bin_CLE,int_chnge_sum_CLE,int_chnge_bin_EE,int_chnge_sum_EE,int_chnge_bin_FE,int_chnge_sum_FE,int_chnge_bin_NCLE,int_chnge_sum_NCLE,int_chnge_bin_RFAC,int_chnge_sum_RFAC,int_chnge_bin_TC,int_chnge_sum_TC,int_chnge_bin_OI,int_chnge_sum_OI,int_availALL_bin_CLE,int_availALL_sum_CLE,int_availALL_bin_EE,int_availALL_sum_EE,int_availALL_bin_FE,int_availALL_sum_FE,int_availALL_bin_NCLE,int_availALL_sum_NCLE,int_availALL_bin_RFAC,int_availALL_sum_RFAC,int_availALL_bin_TC,int_availALL_sum_TC,int_availALL_bin_OI,int_availALL_sum_OI,int_involALL_bin_CLE,int_involALL_sum_CLE,int_involALL_bin_EE,int_involALL_sum_EE,int_involALL_bin_FE,int_involALL_sum_FE,int_involALL_bin_NCLE,int_involALL_sum_NCLE,int_involALL_bin_RFAC,int_involALL_sum_RFAC,int_involALL_bin_TC,int_involALL_sum_TC,int_involALL_bin_OI,int_involALL_sum_OI,int_chngeALL_bin_CLE,int_chngeALL_sum_CLE,int_chngeALL_bin_EE,int_chngeALL_sum_EE,int_chngeALL_bin_FE,int_chngeALL_sum_FE,int_chngeALL_bin_NCLE,int_chngeALL_sum_NCLE,int_chngeALL_bin_RFAC,int_chngeALL_sum_RFAC,int_chngeALL_bin_TC,int_chngeALL_sum_TC,int_chngeALL_bin_OI,int_chngeALL_sum_OI,int_cat_tot_avail,int_cat_pos_avail,int_cat_ena_avail,int_cat_neg_avail,int_cat_tot_invol,int_cat_pos_invol,int_cat_ena_invol,int_cat_neg_invol,int_cat_tot_chnge,int_cat_pos_chnge,int_cat_ena_chnge,int_cat_neg_chnge,int_cat_tot_availALL,int_cat_pos_availALL,int_cat_ena_availALL,int_cat_neg_availALL,int_cat_tot_involALL,int_cat_pos_involALL,int_cat_ena_involALL,int_cat_neg_involALL,int_cat_tot_chngeALL,int_cat_pos_chngeALL,int_cat_ena_chngeALL,int_cat_neg_chngeALL,DY_forest_share,DY_perwell_comp,DY_income_suff
102/03/179,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Roya,1,179,0565225,8980953,0,3,37,0,54,1,0.5357142857142857,1,1,1,3,3,1,0,1,3,2,1,0,-1,-1,TRUE,0,59,1,0,3,2,1,0,0.6666666666666666,1,5.079999998211861,0,0,2,0,0,3,0,0,5.079999998211861,2,3,0.39370078754015586,0.5905511813102338,1,1,0,0,450,660.2142857142857,1713.4705882352941,1993.4615384615386,1901.1538461538462,1010.8333333333334,95.83333333333333,NA,NA,0,102_03,1,2,7,6,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,6,0,1,0,1,0,1,0,8,0,1,1,2,0,1,0,1,0,1,0,0.42469360061261113,0,-1
102/03/181,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Roya,1,181,0565314,8980820,0,1,2,1,21,1,1,1,1,2,2,2,1,0,1,2,2,1,0,1,1,TRUE,0,21,11,0,3,1,2,0,0.3333333333333333,1,1.5799999982118607,0,0,0.5,0,0,1,0,0,1.5799999982118607,0.5,1,0.31645569656067524,0.6329113931213505,1,0,0,1,460,660.2142857142857,1713.4705882352941,800,800,1010.8333333333334,95.83333333333333,NA,NA,0,102_03,2,2.2,6,5,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,1,0,0,0,0,0,8,0,1,1,3,0,1,0,0,0,0,0,0.3414390402814301,0,-1
102/03/182,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Roya,1,182,0565137,8981194,0,1,33,0,33,0,1,1,1,2,2,2,1,0,1,1,1,1,0,1,-1,TRUE,0,51,4,100,5,1,4,0,0.2,1,31.11999999731779,0,0,10,0,0,21,0,0,31.11999999731779,10,21,0.3213367609531456,0.6748071980016058,1,0,1,0,1259,660.2142857142857,1713.4705882352941,1993.4615384615386,1901.1538461538462,1010.8333333333334,95.83333333333333,NA,NA,0,102_03,4,3.5999999999999996,6,3,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,1,0,0,0,0,0,8,0,1,1,3,0,1,0,0,0,0,0,0.15881688821458806,1,-1
102/03/183,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Roya,1,183,0565249,8980982,0,4,11,1,39,1,0.5357142857142857,1,1,3,3,3,1,0,1,3,2,1,1,0,-1,TRUE,0,39,5,30,1,0,1,0,0,1,7.579999998211861,0,0,3,0,0,4.5,0,0,7.579999998211861,3,4.5,0.39577836420946,0.59366754631419,1,0,0,0,100,660.2142857142857,1713.4705882352941,1993.4615384615386,1901.1538461538462,1010.8333333333334,95.83333333333333,NA,NA,0,102_03,1,1,9,6,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,0,0,0,0,0,7,0,1,1,4,0,1,0,0,0,0,0,0.09804879628436719,0,1
102/03/184,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Roya,1,184,0564518,8980185,0,1,20,1,37,1,1,1,1,2,2,2,2,0,1,3,2,1,0,1,-1,TRUE,0,37,11,0,4,1,3,0,0.25,1,5.579999998211861,0,0,0,0,0,5.5,0,0,5.579999998211861,0,5.5,0,0.9856630827531367,1,0,0,0,400,660.2142857142857,1713.4705882352941,375,375,1010.8333333333334,95.83333333333333,NA,NA,0,102_03,3,2.9,6,6,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,1,0,0,0,0,0,8,0,1,1,4,0,1,0,0,0,0,0,0.13280212483399734,0,-1
102/03/185,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,185,558746,8997065,0,5,20.612903225806452,1,39,1,0.26666666666666666,0.9,1,3,3,3,1,0,1,3,2,1,0,-1,-1,TRUE,0,39,13,0,2,0,2,0,0,1,6,0,0,5,0,0,1,0,0,6,5,1,0.8333333333333334,0.16666666666666666,1,0,1,0,2940,1031.6666666666667,4,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,1.7,9,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.8333333333333334,0,-1
102/03/186,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,186,558612,8996955,0,1,7,1,29,1,0,1,1,3,1,2,1,0,1,3,2,9,0,0,-1,TRUE,0,29,11,5,5,3,2,0,0.6,1,4,0,0,3,0,0,1,0,0,4,3,1,0.75,0.25,1,0,0,0,650,1031.6666666666667,2377.442857142857,25,25,1890,1208,NA,NA,0,102_03,2,3.2,6,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,0,1,0,0,0,0,-0.12565036420395415,0,-1
102/03/187,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,187,558704,8996979,0,3,40,1,63,1,0.26666666666666666,0.9,1,2,3,2,2,0,1,2,2,1,0,0,-1,TRUE,0,63,1,0,6,3,3,0,0.5,1,6.5,0,0,4,0,0,2.5,0,0,6.5,4,2.5,0.6153846153846154,0.38461538461538464,1,0,0,0,1940,1031.6666666666667,2377.442857142857,450,450,1890,1208,NA,NA,0,102_03,3,3.9,7,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.6153846153846154,1,-1
102/03/188,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,188,558739,8997329,0,1,12,0,12,1,1,1,1,3,3,3,1,0,1,3,2,9,0,1,-1,TRUE,0,37,14,0,8,6,2,0,0.75,1,6,0,0,3,0,0,3,0,0,6,3,3,0.5,0.5,1,0,0,1,410,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,4.7,9,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,-0.1031746031746032,0,-1
102/03/189,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,189,558679,8996992,0,1,10,1,34,1,0,1,1,3,3,3,1,0,1,2,2,9,0,0,-1,TRUE,0,34,11,30,4,2,2,0,0.5,1,8,0,0,4,0,0,4,0,0,8,4,4,0.5,0.5,1,0,0,0,150,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,2.7,9,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.5,0,-1
102/03/190,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,190,558803,8997655,0,1,13,1,38,1,0,1,1,3,1,2,1,0,1,1,2,1,0,0,-1,TRUE,0,38,3,0,7,4,3,0,0.5714285714285714,1,18,0,0,9,0,0,9,0,0,18,9,9,0.5,0.5,1,1,0,0,6330,90,2377.442857142857,4300.625,959.375,2440,40,0,NA,0,102_03,3,4.4,6,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.09842017074922205,0,-1
102/03/199,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,199,558700,8997456,0,1,4,1,29,1,0,1,1,1,2,2,1,0,1,3,2,1,1,0,-1,TRUE,0,29,11,0,4,2,2,0,0.5,1,4,0,0,1,0,0,3,0,0,4,1,3,0.25,0.75,1,0,0,0,50,1031.6666666666667,0,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,2.7,5,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.25,0,-1
102/03/200,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,200,558522,8996345,0,1,32,1,49,1,0,1,1,1,1,2,1,0,1,2,2,1,1,-1,-1,TRUE,0,49,8,60,5,1,4,0,0.2,1,9,0,0,3,0,0,6,0,0,9,3,6,0.3333333333333333,0.6666666666666666,1,1,0,1,9134,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,4,3.5999999999999996,4,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,-0.3333333333333333,1,-1
102/03/202,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,202,0558670,8997294,0,1,27,1,56,1,0,1,1,1,2,3,1,0,1,2,2,1,0,0,-1,TRUE,0,56,13,0,4,1,3,0,0.25,1,1.5200000181794167,0,0,0.36000001430511475,0,0,1.1200000047683716,0,0,1.5200000181794167,0.36000001430511475,1.1200000047683716,0.2368421118417522,0.7368420995875079,1,0,0,0,1244,1031.6666666666667,255.2,5760,5760,1890,1208,NA,NA,0,102_03,3,2.9,6,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.2368421118417522,0,-1
102/03/203,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,203,0558668,8996883,0,1,18,0,27,0,0,1,1,2,2,2,1,0,1,1,2,1,0,0,-1,TRUE,0,38,6,60,5,3,2,0,0.6,1,6.549999998882413,0,0,4.5,0,0,2.0299999993294477,0,0,6.549999998882413,4.5,2.0299999993294477,0.6870229008805814,0.30992366407264343,1,0,0,0,1940,1031.6666666666667,-35,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,3.2,6,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,-0.49322445126817827,-1,-1
102/03/204,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,204,558560,8996899,0,1,9,0,24,0,0,0,1,3,3,2,1,0,2,3,2,1,1,1,-1,TRUE,0,43,8,0,6,4,2,0,0.6666666666666666,1,5.600000023841858,0,0,2,0,0,2.800000011920929,0,0,5.600000023841858,2,2.800000011920929,0.3571428556223305,0.5,1,0,0,0,1040,3000,70,4300.625,959.375,1890,1208,NA,NA,2,102_03,2,3.7,8,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,-0.026746379851405377,1,-1
102/03/206,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,206,0558685,8996994,0,1,30,0,30,1,0,0,1,3,3,2,1,0,1,1,2,1,1,1,0,TRUE,0,51,7,0,10,4,6,0,0.4,1,9.050000000745058,0,0,4,0,0,5,0,0,9.050000000745058,4,5,0.4419889502398555,0.5524861877998194,1,0,0,0,3100,1031.6666666666667,275,4300.625,959.375,1890,1208,NA,NA,0,102_03,6,6.5,8,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.03647994928167564,0,-1
102/03/207,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,207,0558624,8997152,0,1,49,0,13,1,0,1,1,2,2,1,1,0,1,1,2,1,0,1,0,TRUE,0,68,1,0,3,1,2,2,1,1,5.0599999986588955,0,0,2,0,0,3,0,0,5.0599999986588955,2,3,0.3952569171008065,0.5928853756512097,1,0,0,0,2140,1031.6666666666667,2377.442857142857,240,240,6000,6000,0,NA,0,102_03,2,2.2,5,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,-0.3289439197533264,0,0
102/03/208,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,208,0558581,8996983,0,1,48,0,48,0,0,1,1,3,3,3,1,0,1,1,2,1,0,0,-1,TRUE,0,75,0,0,3,1,2,1,0.6666666666666666,1,4.03999999910593,0,0,1,0,0,3,0,0,4.03999999910593,1,3,0.24752475253002584,0.7425742575900776,1,0,0,0,50,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,2.2,9,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.14930064429537096,0,-1
102/03/192,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,192,558789,8997553,0,1,3,0,3,1,1,1,1,3,3,2,1,0,1,1,2,1,0,1,1,TRUE,0,30,6,0,4,2,2,0,0.5,1,7,0,0,3,0,0,4,0,0,7,3,4,0.42857142857142855,0.5714285714285714,1,0,0,0,850,5,2377.442857142857,4300.625,959.375,80,0,0,NA,0,102_03,2,2.7,8,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.21408393866020986,0,0
102/03/194,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,194,5588799,8997486,0,1,4,0,23,1,0,1,1,3,3,2,1,0,1,1,2,1,1,1,0,TRUE,0,28,8,0,5,3,2,0,0.6,1,12.5,0,0,7,0,0,5.5,0,0,12.5,7,5.5,0.56,0.44,1,0,0,0,515,1031.6666666666667,1600,4300.625,959.375,20,0,0,NA,0,102_03,2,3.2,8,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,-0.16629921259842528,1,0
102/03/195,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,195,558741,8997197,0,1,20,0,20,1,0,1,1,3,3,2,1,0,1,3,2,1,0,0,-1,TRUE,0,40,11,0,7,2,5,0,0.2857142857142857,1,6.5,0,0,1,0,0,5.5,0,0,6.5,1,5.5,0.15384615384615385,0.8461538461538461,1,0,0,0,430,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,5,4.8,8,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0.33159073935772965,0,-1
102/03/197,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,197,558857,8997819,0,1,36,1,58,1,0,1,1,3,1,3,1,0,1,1,1,1,0,1,-1,TRUE,0,58,6,0,2,0,2,0,0,1,5.25,0,0,2,0,0,3.25,0,0,5.25,2,3.25,0.38095238095238093,0.6190476190476191,1,0,0,0,2705,1031.6666666666667,175,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,1.7,7,3,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0.25734549138804463,0,-1
102/03/212,102,Peru,03,"AIDER REDD+ project with native communities, Ucayali",Coronel Portillo,Nuevo Ahuaypa,0,212,0558687,8996912,0,1,14,0,25,1,0,1,1,2,2,2,1,0,1,2,2,1,0,0,0,TRUE,0,35,11,0,7,5,2,0,0.7142857142857143,1,7.029999999329448,0,0,5,0,0,2,0,0,7.029999999329448,5,2,0.7112375534106574,0.28449502136426297,1,0,0,0,3180,1031.6666666666667,2377.442857142857,4300.625,959.375,1890,1208,NA,NA,0,102_03,2,4.2,6,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,-0.031625902925220606,0,-1
